 6.60693448e+00  9.09269065e-01  4.47048629e-01 
 6.68343918e+00  9.09268903e-01  4.47033120e-01 
 6.76082975e+00  9.09268737e-01  4.47017253e-01 
 6.83911647e+00  9.09268567e-01  4.47001017e-01 
 6.91830971e+00  9.09268394e-01  4.46984405e-01 
 6.99841996e+00  9.09268216e-01  4.46967408e-01 
 7.07945784e+00  9.09268034e-01  4.46950017e-01 
 7.16143410e+00  9.09267848e-01  4.46932223e-01 
 7.24435960e+00  9.09267658e-01  4.46914017e-01 
 7.32824533e+00  9.09267463e-01  4.46895389e-01 
 7.41310241e+00  9.09267264e-01  4.46876329e-01 
 7.49894209e+00  9.09267060e-01  4.46856828e-01 
 7.58577575e+00  9.09266851e-01  4.46836876e-01 
 7.67361489e+00  9.09266638e-01  4.46816461e-01 
 7.76247117e+00  9.09266420e-01  4.46795574e-01 
 7.85235635e+00  9.09266196e-01  4.46774203e-01 
 7.94328235e+00  9.09265968e-01  4.46752338e-01 
 8.03526122e+00  9.09265734e-01  4.46729967e-01 
 8.12830516e+00  9.09265495e-01  4.46707078e-01 
 8.22242650e+00  9.09265250e-01  4.46683660e-01 
 8.31763771e+00  9.09265000e-01  4.46659700e-01 
 8.41395142e+00  9.09264744e-01  4.46635186e-01 
 8.51138038e+00  9.09264482e-01  4.46610105e-01 
 8.60993752e+00  9.09264214e-01  4.46584444e-01 
 8.70963590e+00  9.09263940e-01  4.46558190e-01 
 8.81048873e+00  9.09263659e-01  4.46531329e-01 
 8.91250938e+00  9.09263372e-01  4.46503848e-01 
 9.01571138e+00  9.09263078e-01  4.46475732e-01 
 9.12010839e+00  9.09262778e-01  4.46446966e-01 
 9.22571427e+00  9.09262471e-01  4.46417536e-01 
 9.33254301e+00  9.09262156e-01  4.46387427e-01 
 9.44060876e+00  9.09261835e-01  4.46356623e-01 
 9.54992586e+00  9.09261506e-01  4.46325107e-01 
 9.66050879e+00  9.09261169e-01  4.46292865e-01 
 9.77237221e+00  9.09260825e-01  4.46259879e-01 
 9.88553095e+00  9.09260472e-01  4.46226132e-01 
 1.00000000e+01  9.09260112e-01  4.46191606e-01 
 1.01157945e+01  9.09259743e-01  4.46156285e-01 
 1.02329299e+01  9.09259366e-01  4.46120150e-01 
 1.03514217e+01  9.09258981e-01  4.46083182e-01 
 1.04712855e+01  9.09258586e-01  4.46045363e-01 
 1.05925373e+01  9.09258182e-01  4.46006673e-01 
 1.07151931e+01  9.09257769e-01  4.45967092e-01 
 1.08392691e+01  9.09257347e-01  4.45926599e-01 
 1.09647820e+01  9.09256915e-01  4.45885176e-01 
 1.10917482e+01  9.09256473e-01  4.45842799e-01 
 1.12201845e+01  9.09256021e-01  4.45799447e-01 
 1.13501082e+01  9.09255558e-01  4.45755099e-01 
 1.14815362e+01  9.09255085e-01  4.45709732e-01 
 1.16144861e+01  9.09254602e-01  4.45663322e-01 
 1.17489755e+01  9.09254107e-01  4.45615846e-01 
 1.18850223e+01  9.09253601e-01  4.45567280e-01 
 1.20226443e+01  9.09253083e-01  4.45517599e-01 
 1.21618600e+01  9.09252553e-01  4.45466778e-01 
 1.23026877e+01  9.09252012e-01  4.45414792e-01 
 1.24451461e+01  9.09251457e-01  4.45361613e-01 
