 1.27280000e-04  9.17929091e-01  8.82070909e-01  1.71226147e+00  1.74452959e+00  1.72318421e+00 
 1.28280000e-04  9.18038206e-01  8.81961794e-01  1.71216528e+00  1.74462624e+00  1.72317269e+00 
 1.29280000e-04  9.18146609e-01  8.81853391e-01  1.71206974e+00  1.74472223e+00  1.72316110e+00 
 1.30280000e-04  9.18254295e-01  8.81745705e-01  1.71197486e+00  1.74481755e+00  1.72314946e+00 
 1.31280000e-04  9.18361261e-01  8.81638739e-01  1.71188065e+00  1.74491221e+00  1.72313775e+00 
 1.32280000e-04  9.18467502e-01  8.81532498e-01  1.71178711e+00  1.74500619e+00  1.72312598e+00 
 1.33280000e-04  9.18573014e-01  8.81426986e-01  1.71169424e+00  1.74509950e+00  1.72311415e+00 
 1.34280000e-04  9.18677792e-01  8.81322208e-01  1.71160204e+00  1.74519213e+00  1.72310226e+00 
 1.35280000e-04  9.18781834e-01  8.81218166e-01  1.71151052e+00  1.74528408e+00  1.72309031e+00 
 1.36280000e-04  9.18885133e-01  8.81114867e-01  1.71141968e+00  1.74537534e+00  1.72307830e+00 
 1.37280000e-04  9.18987688e-01  8.81012312e-01  1.71132953e+00  1.74546592e+00  1.72306623e+00 
 1.38280000e-04  9.19089492e-01  8.80910508e-01  1.71124006e+00  1.74555581e+00  1.72305410e+00 
 1.39280000e-04  9.19190543e-01  8.80809457e-01  1.71115128e+00  1.74564500e+00  1.72304192e+00 
 1.40280000e-04  9.19290837e-01  8.80709163e-01  1.71106319e+00  1.74573349e+00  1.72302968e+00 
 1.41280000e-04  9.19390368e-01  8.80609632e-01  1.71097580e+00  1.74582129e+00  1.72301738e+00 
 1.42280000e-04  9.19489135e-01  8.80510865e-01  1.71088911e+00  1.74590838e+00  1.72300502e+00 
 1.43280000e-04  9.19587132e-01  8.80412868e-01  1.71080312e+00  1.74599477e+00  1.72299261e+00 
 1.44280000e-04  9.19684355e-01  8.80315645e-01  1.71071783e+00  1.74608045e+00  1.72298015e+00 
 1.45280000e-04  9.19780802e-01  8.80219198e-01  1.71063325e+00  1.74616541e+00  1.72296763e+00 
 1.46280000e-04  9.19876467e-01  8.80123533e-01  1.71054939e+00  1.74624966e+00  1.72295505e+00 
 1.47280000e-04  9.19971348e-01  8.80028652e-01  1.71046623e+00  1.74633320e+00  1.72294243e+00 
 1.48280000e-04  9.20065441e-01  8.79934559e-01  1.71038379e+00  1.74641601e+00  1.72292975e+00 
 1.49280000e-04  9.20158741e-01  8.79841259e-01  1.71030207e+00  1.74649811e+00  1.72291702e+00 
 1.50280000e-04  9.20251246e-01  8.79748754e-01  1.71022107e+00  1.74657947e+00  1.72290423e+00 
 1.51280000e-04  9.20342951e-01  8.79657049e-01  1.71014080e+00  1.74666011e+00  1.72289140e+00 
 1.52280000e-04  9.20433853e-01  8.79566147e-01  1.71006125e+00  1.74674002e+00  1.72287852e+00 
 1.53280000e-04  9.20523948e-01  8.79476052e-01  1.70998243e+00  1.74681920e+00  1.72286558e+00 
 1.54280000e-04  9.20613233e-01  8.79386767e-01  1.70990434e+00  1.74689763e+00  1.72285260e+00 
 1.55280000e-04  9.20701704e-01  8.79298296e-01  1.70982699e+00  1.74697533e+00  1.72283957e+00 
 1.56280000e-04  9.20789358e-01  8.79210642e-01  1.70975037e+00  1.74705229e+00  1.72282649e+00 
 1.57280000e-04  9.20876191e-01  8.79123809e-01  1.70967449e+00  1.74712851e+00  1.72281337e+00 
 1.58280000e-04  9.20962200e-01  8.79037800e-01  1.70959936e+00  1.74720398e+00  1.72280019e+00 
 1.59280000e-04  9.21047382e-01  8.78952618e-01  1.70952496e+00  1.74727870e+00  1.72278697e+00 
 1.60280000e-04  9.21131732e-01  8.78868268e-01  1.70945132e+00  1.74735267e+00  1.72277371e+00 
 1.61280000e-04  9.21215249e-01  8.78784751e-01  1.70937842e+00  1.74742589e+00  1.72276040e+00 
 1.62280000e-04  9.21297927e-01  8.78702073e-01  1.70930628e+00  1.74749835e+00  1.72274705e+00 
 1.63280000e-04  9.21379765e-01  8.78620235e-01  1.70923488e+00  1.74757006e+00  1.72273365e+00 
 1.64280000e-04  9.21460759e-01  8.78539241e-01  1.70916425e+00  1.74764100e+00  1.72272021e+00 
 1.65280000e-04  9.21540906e-01  8.78459094e-01  1.70909437e+00  1.74771118e+00  1.72270672e+00 
 1.66280000e-04  9.21620202e-01  8.78379798e-01  1.70902525e+00  1.74778060e+00  1.72269320e+00 
 1.67280000e-04  9.21698645e-01  8.78301355e-01  1.70895690e+00  1.74784925e+00  1.72267963e+00 
 1.68280000e-04  9.21776231e-01  8.78223769e-01  1.70888930e+00  1.74791714e+00  1.72266603e+00 
 1.69280000e-04  9.21852958e-01  8.78147042e-01  1.70882248e+00  1.74798425e+00  1.72265238e+00 
 1.70280000e-04  9.21928822e-01  8.78071178e-01  1.70875642e+00  1.74805059e+00  1.72263869e+00 
 1.71280000e-04  9.22003820e-01  8.77996180e-01  1.70869114e+00  1.74811615e+00  1.72262496e+00 
 1.72280000e-04  9.22077949e-01  8.77922051e-01  1.70862662e+00  1.74818094e+00  1.72261120e+00 
 1.73280000e-04  9.22151207e-01  8.77848793e-01  1.70856288e+00  1.74824494e+00  1.72259740e+00 
 1.74280000e-04  9.22223590e-01  8.77776410e-01  1.70849992e+00  1.74830817e+00  1.72258356e+00 
 1.75280000e-04  9.22295096e-01  8.77704904e-01  1.70843774e+00  1.74837061e+00  1.72256968e+00 
 1.76280000e-04  9.22365722e-01  8.77634278e-01  1.70837634e+00  1.74843227e+00  1.72255577e+00 
 1.77280000e-04  9.22435465e-01  8.77564535e-01  1.70831572e+00  1.74849314e+00  1.72254183e+00 
 1.78280000e-04  9.22504322e-01  8.77495678e-01  1.70825588e+00  1.74855323e+00  1.72252785e+00 
 1.79280000e-04  9.22572290e-01  8.77427710e-01  1.70819683e+00  1.74861252e+00  1.72251383e+00 
 1.80280000e-04  9.22639368e-01  8.77360632e-01  1.70813857e+00  1.74867102e+00  1.72249978e+00 
 1.81280000e-04  9.22705552e-01  8.77294448e-01  1.70808109e+00  1.74872873e+00  1.72248570e+00 
 1.82280000e-04  9.22770839e-01  8.77229161e-01  1.70802441e+00  1.74878564e+00  1.72247159e+00 
 1.83280000e-04  9.22835228e-01  8.77164772e-01  1.70796852e+00  1.74884175e+00  1.72245744e+00 
 1.84280000e-04  9.22898715e-01  8.77101285e-01  1.70791343e+00  1.74889707e+00  1.72244327e+00 
 1.85280000e-04  9.22961298e-01  8.77038702e-01  1.70785913e+00  1.74895158e+00  1.72242906e+00 
 1.86280000e-04  9.23022974e-01  8.76977026e-01  1.70780563e+00  1.74900529e+00  1.72241482e+00 
 1.87280000e-04  9.23083742e-01  8.76916258e-01  1.70775293e+00  1.74905820e+00  1.72240056e+00 
 1.88280000e-04  9.23143598e-01  8.76856402e-01  1.70770103e+00  1.74911030e+00  1.72238627e+00 
 1.89280000e-04  9.23202541e-01  8.76797459e-01  1.70764994e+00  1.74916160e+00  1.72237194e+00 
 1.90280000e-04  9.23260567e-01  8.76739433e-01  1.70759964e+00  1.74921208e+00  1.72235760e+00 
